code,word,language,word_type,text_color,background_color,font_size,font_family,font_style,font_path,noise_type1,noise_type2,noise_type3,angle,clean_path,noisy_path,binary_mask_path,indicocr_clean,indicocr_noisy,indicocr_acc_clean,indicocr_acc_noisy,output_path,indicocr_output,indicocr_acc_outpur
808,આલમ,Gujarati,normal,beige,black,83,Mukta_Vaani,MuktaVaani-ExtraBold,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Mukta_Vaani/MuktaVaani-ExtraBold.ttf,partial occlusion,,scan line artifacts,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/808.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/808.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/808.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/808.png,,
809,મૃતકોમાં,Gujarati,normal,darkcyan,ivory,112,Mukta_Vaani,MuktaVaani-ExtraBold,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Mukta_Vaani/MuktaVaani-ExtraBold.ttf,random scratches,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/809.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/809.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/809.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/809.png,,
810,સ્નેક્સ,Gujarati,normal,whitesmoke,forestgreen,115,Noto_Serif_Gujarati,NotoSerifGujarati-VariableFont,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Serif_Gujarati/NotoSerifGujarati-VariableFont_wght.ttf,random scratches,perspective distortion,Gaussian noise,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/810.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/810.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/810.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/810.png,,
811,ચૌદ,Gujarati,normal,darkgreen,honeydew,108,Noto_Sans_Gujarati,NotoSansGujarati-Thin,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Sans_Gujarati/NotoSansGujarati-Thin.ttf,angled line,paper curl,paper texture interference,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/811.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/811.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/811.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/811.png,,
812,સંસદસભ્ય,Gujarati,normal,teal,whitesmoke,42,Anek_Gujarati,AnekGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Anek_Gujarati/AnekGujarati_Expanded-Medium.ttf,scanner streaks,,scan line artifacts,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/812.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/812.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/812.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/812.png,,
813,શરૂમાં,Gujarati,normal,palegoldenrod,darkgreen,114,Anek_Gujarati,AnekGujarati-ExtraBold,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Anek_Gujarati/AnekGujarati-ExtraBold.ttf,scanner streaks,,JPEG compression,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/813.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/813.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/813.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/813.png,,
814,સર્જ,Gujarati,normal,navy,mistyrose,55,Anek_Gujarati,AnekGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Anek_Gujarati/AnekGujarati_SemiExpanded-Regular.ttf,double scan,watermarks,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/814.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/814.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/814.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/814.png,,
815,સુપ્રીમના,Gujarati,normal,white,maroon,68,Noto_Sans_Gujarati,NotoSansGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Sans_Gujarati/NotoSansGujarati_ExtraCondensed-Thin.ttf,horizontal tear,perspective distortion,uneven illumination,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/815.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/815.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/815.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/815.png,,
816,ગળતેશ્વર,Gujarati,normal,mintcream,darkolivegreen,64,Noto_Sans_Gujarati,NotoSansGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Sans_Gujarati/NotoSansGujarati_Condensed-Medium.ttf,random scratches,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/816.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/816.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/816.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/816.png,,
817,ઉધના,Gujarati,normal,gray,beige,115,Mukta_Vaani,MuktaVaani-ExtraBold,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Mukta_Vaani/MuktaVaani-ExtraBold.ttf,double scan,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/817.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/817.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/817.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/817.png,,
818,એનજીર્,Gujarati,normal,darkblue,peachpuff,62,Noto_Sans_Gujarati,NotoSansGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Sans_Gujarati/NotoSansGujarati_ExtraCondensed-Thin.ttf,double scan,wave distortion,ambient noise,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/818.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/818.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/818.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/818.png,,
819,ઓથોરિટીએ,Gujarati,normal,chocolate,linen,63,Noto_Sans_Gujarati,NotoSansGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Sans_Gujarati/NotoSansGujarati_Condensed-Bold.ttf,scanner streaks,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/819.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/819.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/819.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/819.png,,
820,ઇન્જેક્ટેબલ્સ,Gujarati,normal,olive,whitesmoke,52,Rasa,Rasa-Medium,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Rasa/Rasa-Medium.ttf,angled line,text ghosting,ink spread,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/820.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/820.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/820.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/820.png,,
821,રૂટીન,Gujarati,normal,maroon,beige,74,Noto_Serif_Gujarati,NotoSerifGujarati-Medium,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Serif_Gujarati/NotoSerifGujarati-Medium.ttf,angled line,,compression artifacts,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/821.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/821.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/821.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/821.png,,
822,વખતોવખત,Gujarati,normal,paleturquoise,saddlebrown,85,Shrikhand,Shrikhand-Regular,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Shrikhand/Shrikhand-Regular.ttf,printer toner gaps,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/822.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/822.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/822.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/822.png,,
823,પ્રતિનિધિઓએ,Gujarati,normal,black,ivory,89,Noto_Serif_Gujarati,NotoSerifGujarati-ExtraLight,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Serif_Gujarati/NotoSerifGujarati-ExtraLight.ttf,scribble,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/823.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/823.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/823.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/823.png,,
824,ઉદ્યોગોમાં,Gujarati,normal,powderblue,midnightblue,75,Mukta_Vaani,MuktaVaani-ExtraLight,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Mukta_Vaani/MuktaVaani-ExtraLight.ttf,staple holes,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/824.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/824.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/824.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/824.png,,
825,ટકકર,Gujarati,normal,darkolivegreen,skyblue,47,Anek_Gujarati,AnekGujarati-Light,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Anek_Gujarati/AnekGujarati-Light.ttf,random_erasure,watermarks,ambient noise,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/825.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/825.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/825.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/825.png,,
826,નંદનવન,Gujarati,normal,silver,slategray,107,Shrikhand,Shrikhand-Regular,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Shrikhand/Shrikhand-Regular.ttf,water damage,,salt and pepper,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/826.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/826.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/826.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/826.png,,
827,સગાં,Gujarati,normal,slategray,lightcyan,104,Shrikhand,Shrikhand-Regular,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Shrikhand/Shrikhand-Regular.ttf,horizontal tear,watermarks,Gaussian noise,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/827.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/827.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/827.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/827.png,,
828,સૈન્યએ,Gujarati,normal,mistyrose,dimgray,93,Baloo_Bhai_2,BalooBhai2-Bold,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Baloo_Bhai_2/BalooBhai2-Bold.ttf,partial occlusion,paper curl,paper texture interference,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/828.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/828.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/828.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/828.png,,
829,પ્રતિનિધી,Gujarati,normal,seashell,black,95,Shrikhand,Shrikhand-Regular,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Shrikhand/Shrikhand-Regular.ttf,scribble,,aliasing,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/829.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/829.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/829.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/829.png,,
830,લગ્નથી,Gujarati,normal,brown,seashell,108,Anek_Gujarati,AnekGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Anek_Gujarati/AnekGujarati_Condensed-SemiBold.ttf,double scan,,JPEG compression,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/830.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/830.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/830.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/830.png,,
831,રેલીના,Gujarati,normal,ivory,olive,99,Baloo_Bhai_2,BalooBhai2-Regular,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Baloo_Bhai_2/BalooBhai2-Regular.ttf,random_erasure,resolution scaling,ink spread,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/831.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/831.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/831.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/831.png,,
832,ચેનલે,Gujarati,normal,beige,darkcyan,102,Shrikhand,Shrikhand-Regular,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Shrikhand/Shrikhand-Regular.ttf,water damage,,banding,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/832.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/832.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/832.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/832.png,,
833,ઓવરવેઇટ,Gujarati,normal,lightgreen,dimgray,40,Anek_Gujarati,AnekGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Anek_Gujarati/AnekGujarati_Expanded-Regular.ttf,random scratches,,Gaussian noise,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/833.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/833.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/833.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/833.png,,
834,બાયોટેક,Gujarati,normal,whitesmoke,forestgreen,49,Noto_Sans_Gujarati,NotoSansGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Sans_Gujarati/NotoSansGujarati_Condensed-ExtraLight.ttf,stroke breaks,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/834.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/834.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/834.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/834.png,,
835,ખાદી,Gujarati,normal,linen,steelblue,77,Mukta_Vaani,MuktaVaani-Medium,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Mukta_Vaani/MuktaVaani-Medium.ttf,printer toner gaps,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/835.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/835.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/835.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/835.png,,
836,કેરોસીનનો,Gujarati,normal,chocolate,honeydew,98,Anek_Gujarati,AnekGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Anek_Gujarati/AnekGujarati_Condensed-ExtraBold.ttf,random_erasure,paper curl,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/836.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/836.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/836.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/836.png,,
837,નોંધાવેલી,Gujarati,normal,palegoldenrod,midnightblue,68,Noto_Sans_Gujarati,NotoSansGujarati,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Noto_Sans_Gujarati/NotoSansGujarati_SemiCondensed-Bold.ttf,partial occlusion,perspective distortion,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/837.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/837.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/837.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/837.png,,
838,શુક્લ,Gujarati,normal,gray,lightyellow,63,Rasa,Rasa-LightItalic,/DATA1/ocrteam/word_restoration/reconstruction/datasets/fonts/Gujarati/Rasa/Rasa-LightItalic.ttf,partial occlusion,,,0,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/clean/838.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/noisy/838.png,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/bitmask/838.png,,,,,/DATA1/ocrteam/word_restoration/reconstruction/test/Gujarati_test_sample_dataset/output/838.png,,
